0,1,2
5.344569835141285e-07,0.0,0.9999994655430171
1.1676333336905577e-235,1.0,0.0
7.050187649875002e-36,0.0,1.0
2.965010785627288e-181,1.0,5.13635531103799e-277
7.994412157792827e-300,1.0,0.0
2.0297557335925668e-11,0.0,0.9999999999797033
0.9999999065172326,9.34827672380924e-08,2.0323308982616255e-303
6.91206991308856e-21,1.0,2.85406980587189e-255
6.171118136332813e-19,0.0,1.0
2.2086803786972833e-26,0.0,1.0
1.0,1.0929334541348885e-124,1.370589791719668e-262
2.4571514788507927e-24,0.0,1.0
9.589555544479167e-18,1.0,0.0
4.12450931234993e-37,0.0,1.0
3.3157503273031054e-60,0.0,1.0
1.0793768315606955e-25,1.0,4.355732322173429e-217
1.5019082671159136e-22,0.0,1.0
5.480315641447227e-53,0.0,1.0
1.0750291714227721e-16,1.0,2.7966872870771892e-239
2.782859486255795e-37,1.0,0.0
0.0,1.0,0.0
3.798673838655977e-12,0.0,0.9999999999962021
1.14031994294208e-48,0.0,1.0
2.275837176014942e-18,0.0,1.0
1.0415740006936382e-93,1.0,0.0
1.0206938196704622e-91,1.0,4.350310475524568e-193
3.0765213809215112e-12,0.0,0.9999999999969233
1.3072019831830967e-97,1.0,0.0
6.136523628721391e-149,1.0,0.0
6.2959330710701005e-25,0.0,1.0
1.0,0.0,1.1250785233725242e-85
4.58841432086698e-72,0.0,1.0
2.670568779500389e-272,1.0,0.0
1.1067936602525922e-61,0.0,1.0
1.1852529877739056e-58,1.0,0.0
1.6353664687800225e-63,1.0,2.217700670712295e-193
0.9999987094167905,1.2905832094842345e-06,1.525586119262754e-240
4.34639032488668e-20,1.0,1.0836136763342493e-229
0.9999999999991602,0.0,8.398457976180539e-13
3.355401541734711e-24,0.0,1.0
3.0187391852570203e-25,1.0,2.4058827234901017e-281
4.407973140616226e-49,0.0,1.0
7.143585048131937e-19,0.0,1.0
1.0438590050290997e-06,0.9999989561409949,3.26313185e-316
3.076245254049422e-216,1.0,0.0
0.9999993133916444,6.86608355422429e-07,2.274986522932976e-280
4.122156879256021e-56,1.0,9.010782361136425e-232
9.912555641736265e-60,1.0,2.8953818689011994e-260
1.0,3.3298620847937105e-31,2.1774869809845378e-291
1.850223865325597e-14,0.0,0.9999999999999822
2.7520847923298596e-45,0.0,1.0
1.4395273859133446e-10,0.0,0.9999999998560476
1.1214085606105762e-12,0.0,0.9999999999988773
8.063040670080524e-25,0.0,1.0
9.344014938978557e-20,0.0,1.0
